date,era5_t2m,era5_d2m,era5_sp,era5_u10,era5_v10,era5_tcwv,era5_tp,era5_rh,era5_ws
2009-02-03,24.181573486328148,20.19464263916018,983.310859375,-0.5914120301604271,-1.1725574284791946,40.53736400604248,0.06831775999671663,78.44361273788044,1.3132627735911118
2009-02-04,24.47877655029299,20.675523376464866,983.71033203125,-0.5467736124992371,-1.0327198207378387,42.746596336364746,0.15788433029229054,79.37984914880792,1.1685339582015832
2009-02-05,24.73425445556643,20.98243103027346,983.1349609375,-0.8213867973536253,-0.8843774646520615,46.971131324768066,0.6307294465841551,79.66649823287482,1.206979606642653
2009-02-06,24.105317687988304,21.070825195312523,983.35748046875,-1.0236248970031738,-1.1794258952140808,46.66515064239502,0.8446165529676364,83.17448938608396,1.5616828653943458
2009-02-07,24.543489074707054,20.350732421875023,983.024921875,-0.9839841276407242,-1.3499035835266113,45.51314926147461,0.04228875695844181,77.50499810836195,1.6704683320155649
2009-02-08,25.190270996093773,20.533776855468773,983.75330078125,-0.6276751831173897,-1.5288400501012802,45.13247013092041,0.06882612342451466,75.4172359634065,1.652672996782828
2009-02-09,25.23494110107424,20.233735656738304,983.375546875,-0.7998682260513306,-1.3975387811660767,45.05845642089844,0.150329809912364,73.83664509671418,1.6102496154042905
2009-02-10,25.52101287841799,20.59466705322268,982.96140625,-0.8463708609342575,-0.9989658743143082,45.896422386169434,0.10595636604193714,74.22656684497987,1.3093038044255223
2009-02-11,25.316369628906273,21.74279937744143,982.215078125,-0.18721376731991768,-0.4316137954592705,47.656249046325684,0.7609572394642328,80.61941630396868,0.4704672816518416
2009-02-12,25.608987426757835,21.903802490234398,981.54986328125,0.347137363627553,-0.6914720218628645,46.1026611328125,0.21369792079894978,80.01259680655843,0.7737169419402716
2009-02-13,26.003823852539085,22.119371032714866,981.047421875,0.268133208155632,-0.547512836754322,43.993367195129395,0.23019017771730432,79.19619086111874,0.6096439319197694
2009-02-14,26.024209594726585,21.68896636962893,980.93021484375,0.2780408374965191,-0.05472381226718426,43.52399158477783,0.15346472173405346,77.0501898554757,0.2833750217376608
2009-02-15,26.270364379882835,21.77270660400393,981.2043359375,-0.03510218486189842,-0.35101435612887144,43.020870208740234,0.14754366065972135,76.32666910841813,0.35276513658615005
2009-02-16,25.914643859863304,22.127107238769554,981.976171875,-0.23367422446608543,-0.7562389373779297,47.63302707672119,0.6589495678781532,79.65292544099908,0.7915181448244423
2009-02-17,25.947793579101585,21.898858642578148,981.82884765625,-0.6806063652038574,-1.3043975979089737,46.15768527984619,0.44148420784040354,78.39803306227776,1.4712845128617058
2009-02-18,25.811090087890648,20.91986999511721,980.77681640625,-0.9391650334000587,-1.0652191787958145,41.18780326843262,0.13161099968783674,74.43533345149952,1.4201136781383958
2009-02-19,25.649514770507835,21.314080810546898,981.22064453125,-1.0730831697583199,-0.7758388817310333,40.69649696350098,0.21872638535569422,76.99278480546133,1.3241727453864256
2009-02-20,25.54152069091799,21.317559814453148,982.8519921875,-0.7940196543931961,-0.759862408041954,47.236626625061035,0.23374084594252054,77.5044446629618,1.0990259736321102
2009-02-21,25.65736541748049,21.914056396484398,981.52326171875,-0.6063508540391922,-1.004340335726738,50.44254684448242,0.4572671386995353,79.83316101947155,1.1731840725827105
2009-02-22,24.654138183593773,21.99543914794924,980.85853515625,-0.3309543341747485,-0.7929187268018723,52.558180809020996,1.167549598903861,85.16994992102393,0.8592152690811269
2009-02-23,24.806817626953148,21.959458923339866,981.20333984375,-0.3958467934280634,-0.7803564220666885,51.89426231384277,1.167356502264738,84.2116125665996,0.8750147594915206
2009-02-24,25.180268859863304,22.13275299072268,981.220859375,-0.3747723922133446,-0.40399650298058987,51.03747749328613,0.6146824962343089,83.2318005580076,0.5510603600204417
2009-02-25,25.17657623291018,22.08442077636721,981.12763671875,-0.4467733670026064,-0.5990919731557369,51.17593765258789,1.2160884507466108,83.00530327437492,0.747340373432668
2009-02-26,25.24517974853518,22.193338012695335,981.00830078125,-0.5754633266478777,-0.6309459432959557,49.18183517456055,0.7545692014900851,83.21731225797565,0.8539618397084645
2009-02-27,25.42097625732424,22.036737060546898,981.368359375,0.07270412612706423,-0.6483805626630783,48.88261795043945,0.8880284294718876,81.56978169427948,0.6524440543028882
2009-02-28,25.659646606445335,22.558938598632835,980.6201953125,0.2961375042796135,-1.4707313776016235,52.10787010192871,1.4757046392332995,83.0180628589395,1.5002493814372755
2009-03-01,25.542321777343773,22.875238037109398,980.438828125,-0.6205556243658066,-1.1015200167894363,54.81710243225098,2.3036476013658103,85.21742690046932,1.2642925414317037
2009-03-02,25.19403228759768,23.201013183593773,981.15591796875,-0.8647628128528595,-0.6095145884901285,54.120277404785156,2.2795811237301677,88.7324543394834,1.0579805083627394
2009-03-03,24.11432037353518,22.35779724121096,981.641484375,-0.5109602846205235,-0.40033457428216934,55.170138359069824,2.031412994256243,89.93158449160757,0.6491133828732636
2009-03-04,25.91992340087893,22.95253143310549,981.19556640625,-0.2663993611931801,-0.7318458259105682,53.18920612335205,0.6894552734593162,83.72150015170635,0.7788240703437819
2009-03-05,25.608491516113304,23.211465454101585,981.37248046875,0.0451182178221643,-0.2595709152519703,54.47774314880371,1.139506814070046,86.62774771534906,0.2634629264701085
2009-03-06,25.95954284667971,23.062707519531273,981.6905078125,0.10058562271296978,-0.3270507901906967,51.695189476013184,0.5948996731603984,84.08412514252404,0.342169091036749
2009-03-07,25.329187011718773,22.988732910156273,982.10013671875,-0.07730884850025177,0.03639552486129105,50.87772083282471,2.545017901866231,86.89884483924006,0.08544759965244042
2009-03-08,25.644822692871116,22.664765930175804,982.1575,-0.03564418200403452,-0.4394797934219241,48.13922119140625,2.1975769658979516,83.62657607031713,0.44092289182680666
2009-03-09,24.33111724853518,22.30793914794924,983.68560546875,-0.0799949886277318,-0.3659839443862438,50.95009994506836,1.754611006617779,88.50112957006411,0.37462440624452664
2009-03-10,25.88177642822268,22.19831237792971,982.7456640625,-0.5980333834886551,-0.45183001831173897,44.641634941101074,0.2392697870163829,80.15498339322903,0.7495293811549185
2009-03-11,25.753930664062523,22.23646697998049,982.96056640625,-0.24399171769618988,-0.6984650269150734,47.97531318664551,0.8667875008541159,80.95237566881208,0.7398549534387205
2009-03-12,25.976594543457054,22.67732391357424,982.33830078125,-0.38016235642135143,-0.46324217319488525,49.20632266998291,0.9515935889794491,82.06088235715005,0.599263488180412
2009-03-13,25.131036376953148,22.51977691650393,983.5140625,-0.1274477131664753,-0.4119509235024452,48.73214054107666,1.7261150351259857,85.46474773149258,0.43121512376757104
2009-03-14,24.87067565917971,22.197473144531273,983.27080078125,-0.4353845566511154,-0.9685089997947216,50.665754318237305,2.116025956638623,85.11695880026534,1.061870705337359
2009-03-15,24.10658416748049,21.902864074707054,982.6594921875,-0.8156414777040482,-0.8456273823976517,54.19690704345703,3.212361305486411,87.51403403336082,1.1748858199893075
2009-03-16,24.44622955322268,22.138101196289085,982.59326171875,-0.2543035829439759,-0.7048678994178772,54.3471736907959,2.7815763314720243,86.98897847478165,0.7493390874149796
2009-03-17,25.331079101562523,22.297265625000023,981.78650390625,-0.05477832444012165,-0.31603065179660916,51.65012073516846,0.6754772839485668,83.31850193193932,0.32074294645939894
2009-03-18,26.00489959716799,22.727159118652366,981.38494140625,0.2841216754168272,-0.3543768338859081,50.60077095031738,0.7697728251514491,82.1715492006216,0.4542114780987656
2009-03-19,25.539544677734398,22.939912414550804,981.58150390625,0.02766973152756691,-0.15832888148725033,51.21189785003662,1.8945252522826195,85.56598269935655,0.16072849391384028
2009-03-20,25.75866851806643,23.124742126464866,981.65640625,-0.1084615271538496,-0.06556275923503563,50.24636650085449,3.614098494836071,85.41056081009222,0.1267374383166099
2009-03-21,25.398591613769554,22.761201477050804,982.3828515625,0.2722322839545086,-0.08577737957239151,50.849220275878906,2.746199901594082,85.35630302132172,0.2854263044524704
2009-03-22,25.720727539062523,22.70379791259768,982.7575,-0.10077859554439783,0.41989151015877724,50.42923069000244,0.843012621771777,83.44824604841871,0.4318161710998325
2009-03-23,26.255944824218773,22.99329528808596,982.77861328125,-0.08025707118213177,0.2865191623568535,50.782591819763184,0.40704161148141793,82.27692946611988,0.2975473540000091
2009-03-24,24.45441589355471,22.370469665527366,983.5356640625,0.2123395442031324,0.23601599037647247,49.31369113922119,0.5930356746830512,88.18473736470406,0.3174769751427356
2009-03-25,25.612145996093773,22.56091461181643,982.90654296875,-0.13309289701282978,-0.6422524861991405,48.615355491638184,0.8362068742826523,83.26238582780753,0.6558978390452623
2009-03-26,25.492784118652366,22.62750396728518,982.93716796875,-0.4245042051188648,0.21009495109319687,50.068904876708984,1.5026754754217109,84.1942563100289,0.47364935198778857
2009-03-27,25.390916442871116,22.96667633056643,983.364609375,-0.43217068165540695,0.370556004345417,51.322248458862305,1.7291652657149825,86.46494174444798,0.5692831021898856
2009-03-28,24.822427368164085,22.51825103759768,982.637265625,-0.2761060856282711,-0.15904317796230316,51.337942123413086,3.3392039052841938,87.04406064424161,0.31863663156849215
2009-03-29,24.94154510498049,22.541711425781273,981.75505859375,-0.05487041175365448,-0.6934415996074677,50.65128803253174,2.545242556152516,86.55075625212753,0.6956090957945986
2009-03-30,25.590257263183616,22.457383728027366,981.342421875,-0.5145471766591072,-0.7517556697130203,46.037291526794434,0.7987653079908341,82.84795306526213,0.9109859405904847
2009-03-31,26.21997222900393,22.28657684326174,980.578671875,-0.5168921761214733,-0.6960010677576065,41.739519119262695,0.11056710627599386,78.99051317898612,0.8669457930316754
2009-04-01,26.279824829101585,22.89729461669924,979.95828125,-0.6213332898914814,-0.9417673349380493,47.70064640045166,0.8925957899919013,81.68478903132795,1.1282644948254321
2009-04-02,26.262048339843773,23.339402770996116,980.66796875,-0.7102921893820167,-0.23931576311588287,50.17899131774902,1.1632619789452292,83.98608899180323,0.7495245351373336
2009-04-03,25.892610168457054,23.272546386718773,981.24109375,-0.7262802571058273,-0.5170235112309456,51.96406936645508,1.1764281880459748,85.49559875436523,0.8915135013151974
2009-04-04,25.968736267089866,23.17256317138674,981.99892578125,-0.43356942012906075,-0.5343519821763039,52.24849796295166,2.072756011330057,84.5984869893426,0.6881238863219289
2009-04-05,25.194940185546898,22.972573852539085,981.8820703125,-0.3202819675207138,-0.6382445618510246,54.42865753173828,2.5604066904634237,87.51017534098203,0.7140984942228529
2009-04-06,26.069139099121116,23.052423095703148,980.570703125,-0.16736829467117786,-0.48646763898432255,52.2526273727417,1.7583902226760983,83.48862832311718,0.5144539919566369
2009-04-07,25.321160888671898,23.07757720947268,980.7529296875,-0.05493939854204655,-0.34594584815204144,54.83525466918945,2.7908017436857335,87.4089610456142,0.35028112619123103
2009-04-08,26.15515289306643,23.336770629882835,980.13837890625,-0.8251071348786354,0.2148154377937317,55.15438747406006,1.3593563344329596,84.50481609865496,0.8526121371069868
2009-04-09,25.186982727050804,23.392991638183616,980.6375390625,-0.7702369894832373,-0.09054193645715714,56.41883945465088,2.465370314894244,89.80480124350146,0.7755403678891334
2009-04-10,25.59467468261721,23.159761047363304,980.9278515625,-0.33160355500876904,-0.09650409035384655,52.3689546585083,1.3367873650622641,86.42831917917309,0.34536061899046494
2009-04-11,25.94319305419924,23.211328125000023,981.1306640625,-0.1375873982324265,-0.6944964230060577,52.119208335876465,1.017657221382251,84.92523384324882,0.7079940492126875
2009-04-12,25.03999481201174,23.018891906738304,981.35923828125,-0.1651306371204555,-0.543325636535883,54.719133377075195,2.6364838267909363,88.56958476258306,0.5678651905451944
2009-04-13,26.300202941894554,23.39947662353518,980.07845703125,-0.3648553332313895,0.09677066653966904,53.905029296875,0.34960438642883673,84.10143417146325,0.37747049697945945
2009-04-14,26.740693664550804,23.544000244140648,980.28431640625,-0.236730210513997,0.6758557818830013,53.473875999450684,0.5893392071811832,82.66298740988071,0.7161160733251868
2009-04-15,25.13183746337893,23.08197937011721,982.1469140625,0.15671441098675132,0.6222614869475365,55.22929763793945,2.2720109118381515,88.42306865913204,0.6416921105554311
2009-04-16,26.066377258300804,22.971292114257835,981.28669921875,0.2062913253903389,1.0796055644750595,50.787631034851074,0.318290769352636,83.09329634974405,1.0991379739490463
2009-04-17,27.374986267089866,23.406854248046898,981.12439453125,-0.2185559868812561,0.394011415541172,50.51329517364502,0.10194463584412006,78.98494874174654,0.4505682134576272
2009-04-18,27.320657348632835,24.107164001464866,982.5973828125,0.07737287215422839,0.3658225070685148,51.54632568359375,0.8707913422085767,82.64749570278128,0.3739153219958874
2009-04-19,26.387193298339866,23.44551239013674,982.5847265625,0.7148403972387314,-0.014564835466444492,49.575645446777344,0.3300186053820653,83.90339072377971,0.7149887607204689
2009-04-20,27.03235015869143,23.22920379638674,980.90443359375,0.9594220519065857,-0.20559735782444477,50.213687896728516,0.7304199384634558,79.72858024046519,0.9812038255271103
2009-04-21,26.34279022216799,22.745477294921898,980.92302734375,1.091060295701027,-0.25598378805443645,47.9283561706543,0.09692799085314618,80.63634693453925,1.120687408960193
2009-04-22,27.096963500976585,23.060723876953148,982.07427734375,0.7265620678663254,-0.10893665160983801,43.19757080078125,0.11989498898401507,78.62178067545265,0.7346833552804596
2009-04-23,27.161950683593773,22.83313903808596,981.96197265625,0.5974646145477891,-0.33959585800766945,42.74252510070801,0.14938007586806634,77.2506671297201,0.6872330844864087
2009-04-24,26.972703552246116,22.89447174072268,981.838203125,0.4815765805542469,-0.034524429589509964,44.982510566711426,0.13914581359131262,78.40459974995223,0.4828125300536452
2009-04-25,27.18811950683596,22.537866210937523,982.2896875,0.5671669039875269,0.2003883756697178,44.55948734283447,0.3967994439335598,75.76280735359171,0.6015262239357022
2009-04-26,27.32612762451174,22.43487701416018,982.67716796875,0.408462829887867,0.49112553894519806,45.03775215148926,0.10968830792990047,74.68346863327015,0.6387849234321485
2009-04-27,27.022615051269554,23.108178710937523,982.5306640625,0.2436454687267542,0.09018177539110184,49.7153434753418,0.5556689930017455,79.19272742098723,0.2597996671356045
2009-04-28,26.72790679931643,23.236108398437523,982.96857421875,0.15065383538603783,0.633042611181736,50.64336585998535,1.1012022359864204,81.20240420960471,0.6507223107350123
2009-04-29,26.88397369384768,23.19842681884768,982.872265625,0.6289425268769264,0.37309339828789234,50.730902671813965,0.2282788941556646,80.27731662874929,0.7312779129444162
2009-04-30,26.78889617919924,22.996942138671898,982.72181640625,0.7415198534727097,0.1697866243775934,50.48263931274414,0.33711203718667093,79.74975255088083,0.7607096626911787
2009-05-01,27.078050231933616,23.326745605468773,982.30283203125,0.5740916281938553,0.014914462342858315,52.19927215576172,1.3562312778958585,79.98473431257185,0.5742853286905807
2009-05-02,26.82605133056643,23.49507293701174,982.32783203125,0.90105240046978,0.15084101632237434,54.553152084350586,1.5908075947663747,82.00663407052038,0.9135909591264132
2009-05-03,26.488580322265648,22.95837554931643,982.13279296875,1.1870196759700775,-0.23965993709862232,53.34133338928223,1.2484306207625195,80.98368025936605,1.210971757139787
2009-05-04,26.51050720214846,22.881883239746116,981.47380859375,0.9190690871328115,-0.4151629041880369,53.205946922302246,0.9949305895133875,80.50526518345477,1.0084880881482858
2009-05-05,26.403672790527366,23.16822967529299,981.45173828125,0.9199549108743668,-0.1270219162106514,53.33184242248535,2.0473653112276224,82.43009359434004,0.928682725821736
2009-05-06,26.611367797851585,23.066003417968773,981.3534375,0.7529225908219814,-0.12507969746366143,51.05846405029297,0.5754518238063611,80.92509662791568,0.7632413500903145
2009-05-07,27.446328735351585,23.333886718750023,980.28203125,0.6729343011975288,-0.20870662480592728,47.170345306396484,0.22828677629149752,78.31000269508299,0.7045559090420636
2009-05-08,27.393716430664085,23.14912567138674,979.91509765625,0.5681867897510529,-0.17145080817863345,49.24060916900635,0.873045497428393,77.679740934863,0.593491034197412
2009-05-09,26.986840820312523,23.007073974609398,979.93548828125,0.6029047556221485,0.13876251503825188,50.61272716522217,0.4417324817040935,78.87540437048318,0.6186672610794463
2009-05-10,26.656518554687523,22.57325134277346,979.406875,0.40928952395915985,-0.13435871014371514,49.23674297332764,0.3977728345034848,78.33556409060239,0.43077857121054497
2009-05-11,26.455430603027366,23.031610107421898,979.95078125,0.17534394562244415,0.2831045459024608,52.62014675140381,0.7707185941399075,81.50261038931595,0.3330070317231833
2009-05-12,26.965852355957054,23.299462890625023,979.38384765625,-0.1934024728834629,0.40244923159480095,51.15493392944336,0.8507681413902901,80.38102636794329,0.4465085671391808
2009-05-13,26.259980773925804,23.424859619140648,978.45634765625,-0.0977030023932457,0.20969611126929522,54.12317752838135,2.7201471384614706,84.43065016542293,0.23134030292648797
2009-05-14,25.759515380859398,23.414033508300804,979.1043359375,0.36791688948869705,0.19456974416971207,54.596707344055176,3.861143450194504,86.91169755402136,0.4161973365091436
2009-05-15,26.25843200683596,23.45447692871096,980.1755078125,0.08269774913787842,-0.05582641810178757,52.42766571044922,1.659247456700541,84.58936557265751,0.09977728534364455
2009-05-16,26.314447021484398,23.440606689453148,981.150078125,-0.09876484237611294,0.22525100223720074,53.240601539611816,2.476995636243373,84.23950669230501,0.24595224759786571
2009-05-17,25.726045227050804,23.256440734863304,981.81451171875,0.11495089344680309,-0.40363090485334396,54.37258815765381,1.9094214203505544,86.25977200636055,0.4196803727325683
2009-05-18,25.583665466308616,23.169213867187523,981.6733984375,0.09182247519493103,0.3828606717288494,53.408522605895996,0.9169263430521823,86.53425126054283,0.39371774268832427
2009-05-19,26.820916748046898,23.31672821044924,980.973515625,0.14477087929844856,-0.005024544894695282,53.17520713806152,0.38880355714354664,81.15340448423812,0.14485804618399617
2009-05-20,26.801240539550804,23.390603637695335,980.751171875,0.2415502890944481,0.31017473712563515,52.14731025695801,0.8263745476142503,81.61049853250879,0.3931347220897288
2009-05-21,25.90185699462893,23.365106201171898,981.8275,0.059349690563976765,-0.045727343298494816,53.33959770202637,1.6145864174177404,85.92765780583018,0.074922464556221
2009-05-22,26.851922607421898,23.36291656494143,981.06255859375,0.03067593602463603,0.583353616297245,53.15909957885742,0.23050938943924848,81.23173250594158,0.5841596140594288
2009-05-23,26.573541259765648,23.385644531250023,980.49681640625,-0.43500178307294846,0.44294792506843805,53.574716567993164,0.15877889467219575,82.68723581367155,0.6208296188158866
2009-05-24,27.746308898925804,23.979226684570335,978.90275390625,-0.4678959399461746,1.0447076559066772,52.0846061706543,0.23508465903887554,79.99759920658946,1.1447011386943486
2009-05-25,27.13118133544924,24.13092956542971,979.45716796875,-0.41833430156111717,0.6804552413523197,53.86421775817871,1.0040535307780374,83.69025051425234,0.7987633713099714
2009-05-26,25.64783630371096,23.521714782714866,980.85521484375,0.13687151670455933,0.3175782449543476,55.28956890106201,2.017076316406019,88.05931102097114,0.34581751510484554
2009-05-27,26.43463287353518,23.374986267089866,980.240078125,-0.12103690928779542,1.0263769775629044,53.946542739868164,0.3663606894406257,83.31360611675257,1.0334890582299865
2009-05-28,26.094590759277366,23.371926879882835,980.5530859375,0.03634933941066265,0.6939693316817284,53.62141799926758,0.8386580318529013,84.98810659209857,0.6949206485566365
2009-05-29,26.49849090576174,23.297097778320335,981.521796875,0.052626557648181915,0.9634983688592911,52.385857582092285,0.22929562510398682,82.61107626558126,0.9649345373466596
2009-05-30,25.90699157714846,22.90815124511721,982.085703125,0.14346256107091904,0.13476724014617503,49.973318099975586,0.4670521320804255,83.56077635569487,0.19683423341899647
2009-05-31,27.16790924072268,23.724160766601585,981.70115234375,-0.038887495175004005,0.08594588795676827,49.5123405456543,0.21710473720304435,81.49321022079884,0.09433415573196871
2009-06-01,27.28137359619143,23.88256988525393,981.37013671875,0.24067587032914162,0.547234557569027,47.51456832885742,0.19452197147984407,81.72788227513396,0.5978214913805445
2009-06-02,26.775018310546898,23.60920867919924,981.563203125,0.5245268642902374,0.9622121751308441,48.3986759185791,0.469389042336843,82.8209883586418,1.0958926504599706
2009-06-03,26.80286560058596,23.381089782714866,981.7393359375,0.4251297265291214,1.740310937166214,49.39883804321289,1.0642651154739724,81.55585979314328,1.7914847033673136
2009-06-04,27.057031250000023,22.680772399902366,981.22517578125,0.41744350641965866,2.025215744972229,44.76045799255371,0.024267465487781692,77.013086460221,2.067790582901315
2009-06-05,27.040521240234398,22.66845855712893,981.1129296875,0.0537431575357914,1.6999676823616028,44.17770767211914,0.13263166403021387,77.03021613824609,1.7008169942870974
2009-06-06,27.35193023681643,23.313264465332054,981.212578125,0.07262767665088177,0.7424110732972622,45.85708522796631,0.5275473995425273,78.64618328256181,0.7459550798607768
2009-06-07,26.610330200195335,22.89135894775393,981.7952734375,0.3374010161496699,0.4178637210279703,48.12583827972412,0.09985206543206004,80.07899614503685,0.5370749808454786
2009-06-08,27.248712158203148,23.223619079589866,982.47078125,0.14464019984006882,0.6208282485604286,42.52724266052246,0.08722967208996124,78.69615659204993,0.6374547055441543
2009-06-09,27.560296630859398,23.139825439453148,983.068203125,0.022608891129493713,1.0022292882204056,42.67870903015137,0.07077682198541879,76.88274054743374,1.0024842682680293
2009-06-10,27.746934509277366,23.260797119140648,982.73751953125,0.14106945600360632,0.7828722894191742,44.138784408569336,0.10420271200928255,76.6064433783161,0.79548074329777
2009-06-11,27.306085205078148,23.146882629394554,982.38861328125,0.18308326724218205,0.3970372211188078,45.70231628417969,0.47868934416328557,78.0690139080713,0.4372162367728551
2009-06-12,26.719224548339866,22.984651184082054,983.03765625,0.15808581933379173,0.4168871119618416,48.141140937805176,0.42173291240032995,80.0178591494191,0.44585422549788767
2009-06-13,26.537278747558616,23.25250396728518,983.45419921875,0.5272759646177292,0.5450785830616951,48.46207046508789,0.33351015554217156,82.20069733532452,0.758373657622746
2009-06-14,26.654138183593773,23.07647857666018,982.343515625,0.6992779597640038,0.41424941271543503,47.83154010772705,0.42866871399382944,80.77264487356287,0.8127682578366299
2009-06-15,26.953210449218773,23.093041992187523,980.898359375,0.9265487045049667,0.7707167416810989,48.29702949523926,0.3111736764367379,79.44352614233917,1.2051957507921118
2009-06-16,26.71717224121096,22.67554626464846,980.85109375,0.49387979693710804,1.1084401309490204,46.80226993560791,0.08160220447095412,78.54243862339536,1.2134895045779839
2009-06-17,27.430032348632835,22.802095031738304,981.066484375,-0.1321073155850172,1.188649594783783,47.67809581756592,0.2527512845063029,75.90335349189898,1.195968311457595
